710.456 424.825 632.485 18.1797
710.716 482.058 396.102 14.2495
710.778 517.961 510.971 11.9734
711.24 538.669 310.48 16.8814
710.377 553.627 740.231 11.0088
711.911 560.504 388.95 18.5734
711.743 568.469 446.916 20.1639
712.143 604.244 496.737 18.7205
711.048 611.315 280.518 9.48543
711.299 625.52 317.378 23.7016
711.369 674.997 416.809 14.0251
711.056 710.898 704.21 9.76961
711.031 739.747 280.999 31.0451
717.507 267.743 667.978 19.1984
719.203 274.691 553.319 27.8188
718.601 324.265 353.482 33.4978
718.756 382.062 310.094 21.5973
718.438 439.087 473.984 21.8938
718.402 445.756 718.228 16.9674
718.865 504.162 489.116 27.064
719.122 510.45 467.565 19.1686
718.148 539.913 689.974 28.2231
718.787 669.118 568.579 21.9769
717.966 695.975 582.5 23.0054
718.022 739.72 703.056 7.56405
726.389 274.682 338.744 32.2839
725.16 288.418 381.404 17.6675
724.756 296.001 704.169 4.56937
725.785 303.113 296.034 20.0474
724.81 310.239 502.785 31.7785
726.062 332.097 438.995 13.9292
725.445 382.061 610.778 25.5497
725.862 453.074 453.499 23.1218
725.678 567.419 703.25 16.4483
726.127 596.287 389.563 6.37125
725.942 603.975 345.445 2.56102
725.25 610.486 604.514 8.06906
725.424 661.776 654.378 26.7163
725.38 718.317 310.699 22.7048
724.647 718.482 632.979 24.7445
731.417 281.734 295.194 33.8679
732.373 289.116 474.863 26.7895
732.418 374.078 453.555 30.8646
732.074 374.619 632.628 3.22352
732.22 382.284 274.83 17.6131
732.399 410.705 317.966 28.7566
732.698 453.15 281.687 29.6821
732.364 454.116 310.357 29.5951
732.802 539.415 447.071 24.6509
732.411 560.443 432.48 16.8389
732.858 561.012 496.288 45.2969
732.65 667.758 610.859 40.3058
732.944 682.48 618.692 31.3769
732.294 682.48 661.313 36.7198
732.687 697.294 489.257 16.5743
732.03 717.916 360.892 52.6244
740.108 324.34 475.552 37.891
740.348 345.659 360.929 41.1573
739.719 510.612 309.767 106.271
739.71 518.205 539.24 23.3207
739.809 554.475 395.745 40.2708
739.624 575.738 489.907 40.3184
739.255 690.149 682.701 11.5441
740.264 711.323 403.565 11.181
